ID,Ang_Vel_X,Ang_Vel_Y,Ang_Vel_Z,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z
47.18,0.00239906,0.00332969,0.00199286,0.00229648,-0.0025586,9.79544
47.19,-0.00302094,0.00162694,0.00109808,-0.0038862,0.00285824,9.79546
47.2,8.16525e-05,-0.00125983,0.00676154,0.000842671,-0.00491051,9.80196
47.21,0.0012538,0.000997484,-0.000207691,-0.00735389,-0.00829476,9.80501
48.1,-0.00626572,0.00960899,-0.0024192,0.00158648,0.000445865,9.80533
48.11,-0.0103741,0.00913354,-0.00839333,0.000360165,-0.00171344,9.79766
48.12,-0.00248223,0.00515578,-0.0103501,0.00356366,-0.000809462,9.80652
48.13,-0.00591482,0.00246946,-0.00224158,-0.00336716,-0.0086757,9.79637
48.14,-0.00186327,0.00660643,0.112607,0.428775,-0.237371,9.79783
48.15,0.0027289,0.00575252,0.284784,0.645001,-0.195307,9.80356
48.16,-0.00370861,0.0162007,0.464957,0.863401,-0.102731,9.7954
48.17,-0.00536817,-1.99914e-05,0.637213,1.00634,-0.0519303,9.8012
48.18,0.00115072,0.00787947,0.814793,1.04107,-0.047168,9.79859
48.19,-0.0022235,-0.00355158,0.959648,-0.0188568,-0.368287,9.8078
48.2,-0.00410402,0.005588,1.01707,-0.484143,-0.485617,9.79363
48.21,-0.00498277,0.00498831,1.06699,-0.555837,-0.470824,9.80604
48.22,0.000149671,0.00464162,1.13021,-0.645184,-0.442397,9.80183
48.23,0.00024666,0.00106369,1.20261,-0.893046,-0.419528,9.79519
49.1,-0.0122935,0.00443637,1.27208,-1.26429,-0.383325,9.80555
49.11,0.00205978,0.00412883,1.28069,-0.119772,0.393919,9.80197
49.12,0.00584878,0.00181954,1.2599,-1.06744,0.885707,9.81014
49.13,-0.00477783,-0.00151444,1.1225,-3.13602,1.81236,9.80423
49.14,0.000329958,-0.0022101,0.917943,-3.22498,1.7881,9.80239
49.15,-0.00309901,0.00677645,0.687381,-3.23227,1.68479,9.8174
49.16,-0.00756571,0.000735578,0.472261,-3.24491,1.60653,9.80144
49.17,-0.0028116,0.00184021,0.236269,-3.23627,1.56132,9.79424
49.18,-0.00179183,0.0114461,0.0251705,-3.20435,0.866757,9.7984
49.19,-0.00177918,-0.00625243,0.010222,-3.06146,-0.0193653,9.819
49.2,0.00284764,-0.00299524,-0.0044288,-0.0501933,-0.0189323,9.78298
50.1,-0.0126776,0.00867479,0.00344979,-0.000246412,-0.00259219,9.79421
50.11,-0.00220748,-0.00217685,0.00402888,0.000234084,-0.000221293,9.8064
50.12,-0.0179584,-0.00310008,0.00372406,-0.00175571,0.00397763,9.79939
50.13,-0.00918118,0.00397802,0.00714661,0.00501627,-0.00653729,9.80139
50.14,0.00434214,-0.00476258,0.0021952,0.00886931,-0.000625755,9.80163
50.15,-0.000767128,-0.00848696,0.000505031,0.00109299,-0.000828044,9.81302
50.16,-0.0120578,-0.00538899,-0.00469026,0.822849,-0.0142738,9.80197
50.17,0.00264513,0.000882984,-0.00923233,3.31309,-0.0127097,9.80578
50.18,-0.00275325,0.00156083,-0.00308673,3.40964,0.0445612,9.80225
50.19,-0.00690053,-0.00459553,0.00815089,3.48563,-0.0142681,9.83866
50.2,-0.00533463,-0.000551353,0.058801,0.894723,0.0288099,9.766
50.21,-0.00907554,0.00405241,0.138956,0.990014,-0.00952703,9.8081
50.22,-0.000796578,-0.00516957,0.225833,1.30005,0.0912281,9.79068
51.1,-0.00965636,0.00867026,0.345048,1.63804,0.18349,9.80994
51.11,-5.0367e-05,0.00166926,0.456174,1.92704,0.253805,9.79703
51.12,-0.00782426,-0.00584539,0.579304,2.19932,0.293107,9.8068
51.13,-0.00860989,-0.00279249,0.698422,2.38551,0.295019,9.80013
51.14,-0.00622973,0.00885569,0.819339,2.4964,0.269072,9.79063
51.15,-0.000624453,-0.00263926,0.94279,2.52564,0.21128,9.801
51.16,-0.00782571,-0.00347049,1.01912,1.30493,0.122714,9.80336
51.17,-0.000633468,0.00828608,0.967492,0.586485,0.0016031,9.8061
51.18,-0.00466605,-0.0079063,0.924351,0.477829,-0.0468646,9.79822
51.19,-0.00725435,-0.00102566,0.880677,0.331355,-0.0195081,9.79578
51.2,0.00439952,-0.000530503,0.874164,-0.0274599,-0.06182,9.7956
51.21,-0.000953996,0.00247815,0.881358,-0.388519,-0.0255141,9.78744
52.1,0.00575162,-0.00760227,0.912727,-0.348261,-0.0973733,9.80211
52.11,-0.00769437,0.00424173,0.952209,-0.304134,-0.159673,9.8038
52.12,-0.0044846,0.011919,1.00626,-0.348119,-0.226938,9.80005
52.13,-0.00349433,-0.00259833,1.05371,-0.4238,-0.309184,9.80648
52.14,6.74549e-05,0.00787881,1.1213,-0.438713,-0.355803,9.8034
52.15,-0.0013924,0.0102333,1.17163,-0.349113,0.0974578,9.80281
52.16,0.00140369,0.00273087,1.23914,-0.42248,0.272245,9.79756
52.17,-0.000923849,0.00591089,1.31547,-0.449314,0.225568,9.80204
52.18,0.00408222,0.00394141,1.34799,-0.0233704,0.48857,9.79414
52.19,-0.00345675,2.66022e-05,1.36116,0.258829,0.675746,9.80625
52.2,-0.00658764,-0.00730059,1.36,0.258063,0.658012,9.80456
52.21,-0.00752511,0.00175062,1.35961,0.239295,0.666793,9.81037
52.22,-0.00339503,0.00299831,1.35726,0.214719,0.736516,9.79091
52.23,-0.00804949,0.00372058,1.35303,0.238393,0.644586,9.81048
53.1,-0.000965982,0.00175824,1.35698,0.238288,0.669827,9.80697
53.11,-0.0111438,0.00676498,1.35168,0.247903,0.685117,9.79785
53.12,-0.000220447,-0.0079109,1.34881,0.235945,0.669964,9.80205
53.13,-0.00344867,0.0080945,1.39871,-2.36389,0.17393,9.79493
53.14,0.00211183,0.00631567,1.50905,-2.99656,-0.205622,9.79456
53.15,-0.00964889,0.00495435,1.61809,-2.03997,0.0962808,9.78288
53.16,0.00138141,-0.00225931,1.57482,-0.539017,1.26015,9.81313
53.17,-0.00954152,0.013806,1.48259,-0.59327,1.03633,9.80535
53.18,-0.00252062,-0.00067065,1.40174,-0.60839,0.998255,9.79295
53.19,0.0035727,0.00379632,1.30507,-0.705698,0.980162,9.80226
53.2,-0.00719456,0.00252215,1.20594,-0.768803,0.919913,9.79751
53.21,0.000139972,-0.00150268,1.12028,-0.790702,0.886457,9.79518
54.1,-0.0061701,0.00573481,1.02022,-0.813055,0.833688,9.80302
54.11,0.00599442,0.00908515,0.936129,-0.845342,0.803464,9.79994
54.12,-0.000237588,-0.00398582,0.847678,-0.871418,0.773548,9.79825
54.13,0.000367166,0.0038972,0.750657,-0.877846,0.738375,9.80012
54.14,-0.00164803,-0.0147697,0.660143,-0.902775,0.69242,9.80718
54.15,0.00472121,0.00510355,0.558848,-0.922506,0.681256,9.7992
54.16,-0.00122251,-0.00416647,0.452768,-0.934127,0.665447,9.80613
54.17,0.00651578,0.00768687,0.379089,-0.946052,0.636545,9.80345
54.18,0.00292457,0.00917744,0.27552,-0.949516,0.615084,9.79457
54.19,0.00089295,0.00522507,0.193585,-0.956671,0.612862,9.8002
54.2,0.0056511,0.00249745,0.0934071,-0.990684,0.634422,9.78933
54.21,0.00173658,-0.00240985,0.00814626,-0.560155,0.326799,9.81896
54.22,-0.00389488,0.00248772,0.012796,0.0514733,-0.0200071,9.80661
55.1,-0.00910582,-0.00191086,-0.0130638,-0.00843534,-0.00702625,9.79986
55.11,-0.00700346,0.0123541,0.00579753,-0.00519994,0.000250261,9.8039
55.12,-0.0109104,0.00845705,0.00339665,-0.00340036,-0.000380213,9.801
55.13,-0.00971191,-0.0118059,0.00532161,-0.000190682,0.0082136,9.79476
55.14,-0.00125103,0.00591296,-0.00524746,0.00486427,0.0123758,9.80141
55.15,0.00015231,0.00649903,-0.00276174,-0.00264205,0.00109498,9.79351
55.16,0.00076746,0.00712237,0.00255428,0.00424962,-0.000478459,9.80465
55.17,-0.00865526,0.00137614,-0.00337036,-0.00820468,-0.00420488,9.80751
55.18,-0.00902522,0.00927432,0.00479361,-0.00904997,0.00687588,9.79664
55.19,0.00188332,-0.00418546,0.00423302,0.000333192,0.00522153,9.8
55.2,-0.00085051,0.00242946,0.00412323,0.00391903,-0.000957415,9.80093
56.1,-0.000668016,0.00925645,0.00504609,0.00188956,0.00139943,9.80517
56.11,-0.00314537,0.00542645,0.0100134,0.00331286,-0.00725084,9.80595
56.12,-0.00288822,0.000115932,-0.00302495,-0.00294064,-0.00951442,9.81027
56.13,0.00153086,0.00496611,0.0133675,-0.0112699,0.000849743,9.80379
56.14,-0.00883536,0.00294909,0.000965523,0.00535819,0.00086185,9.80408
56.15,-0.00329445,0.00268498,-0.00261209,0.00318867,-0.00833891,9.80068
56.16,-0.00187137,0.00426718,-0.00219323,0.00307608,-0.00263801,9.79383
56.17,-0.00158456,-0.00288091,0.0133359,-0.00401906,0.00101065,9.8022
56.18,0.00236607,0.01171,0.00613265,0.003505,-0.000115457,9.80211
56.19,0.00272298,0.00777396,0.00694053,-0.00627796,0.00415427,9.81356
56.2,-0.000876041,0.00957404,-0.0115099,-0.00445839,-0.00121985,9.80522
56.21,0.000985224,0.00603055,-0.00154154,-0.00464439,0.000290341,9.80334
56.22,0.00596146,0.00603971,0.00382348,-0.00510947,-4.96895e-05,9.80179
57.1,-0.00531384,-0.00134913,-0.00217369,0.00256878,-0.00163881,9.79543
57.11,-0.00655254,0.00260421,-0.00253192,0.00239071,0.0159666,9.80521
57.12,-0.014347,0.00335404,-0.0098545,0.00269195,-0.00883245,9.80657
57.13,0.00371169,0.00357796,0.00792734,-0.00396332,-0.00584113,9.79292
57.14,-0.00118237,0.0003166,-0.0143756,0.00280577,-0.000935705,9.79981
57.15,-0.00820025,0.00267022,0.00753363,0.00691201,-0.00410816,9.80744
57.16,-0.0032636,0.00265567,0.00130566,-0.00542845,-0.0122432,9.81076
57.17,0.00107802,0.00411554,0.0091847,-0.00987741,-0.00428866,9.80486
57.18,-0.00201735,0.00622329,0.00176145,-0.00892272,-0.00736095,9.79792
57.19,-0.00192286,0.00228832,0.00387218,-0.000399717,-0.00510011,9.80081
57.2,-0.0113624,0.00838496,0.00291439,-0.00446137,-0.000664247,9.80376
57.21,0.00732733,-0.00448694,-0.00976467,-0.00701395,0.00808971,9.80583
58.1,0.00369855,0.00056363,0.00311413,0.00617293,-0.00800716,9.80492
58.11,-0.00362449,0.000815478,-0.00835277,0.0032428,0.00260478,9.80528
58.12,-0.00379233,0.00559951,0.00341162,-0.00725421,-0.00302766,9.80285
58.13,-0.00159248,0.00770517,-0.00662364,0.00187737,0.000658623,9.80196
58.14,-0.0074542,0.00774554,-0.0029221,0.00146563,-0.00437609,9.79708
58.15,0.00252367,0.00777047,0.00055457,-0.000509406,-0.00589775,9.80298
58.16,-0.00421467,0.00342509,0.00392248,-0.00282231,-0.00286671,9.8054
58.17,-0.0063227,0.00294131,-0.00101379,0.000301161,-0.00518178,9.79974
58.18,-0.00746971,0.00384549,0.0145994,-0.0107835,-0.00123753,9.80139
58.19,0.000901194,0.0154689,-0.000104122,0.00071299,0.000127704,9.80995
58.2,2.3289e-05,-0.00311974,0.00214317,-0.00568017,-0.00624076,9.80151
58.21,0.000600693,0.00244627,0.00289583,-0.00504353,-0.00738749,9.79992
58.22,-0.0071011,0.00307702,0.00478043,-0.00393953,-0.00265976,9.80192
59.1,-0.00527235,0.00946355,-0.00653725,-0.00445754,0.00529539,9.79869
59.11,-0.00119665,0.00355345,-0.00338886,-0.00951865,-0.00200907,9.80097
59.12,-0.00659349,-0.00670553,-0.00288915,-0.00376735,0.000355378,9.8041
59.13,-0.00616273,-0.0018968,-0.00180572,-0.00710756,-0.00478161,9.79749
59.14,-0.00103264,0.00560044,0.0062192,-0.0068108,0.00644608,9.80115
59.15,-0.000646899,0.00750983,-0.00184372,0.000506624,0.000214095,9.80095
59.16,-0.00538876,-0.000554008,-0.000823362,-0.000510216,0.000155882,9.80323
59.17,-0.00539894,0.00326301,0.0111236,-0.00649197,-0.00432626,9.80603
59.18,0.000296744,-0.00499554,-0.000414528,-0.000487349,0.000238701,9.80048
59.19,-0.00516424,0.00108692,0.00825115,-0.00169473,-0.00852094,9.79699
59.2,-0.00223652,0.00445517,-0.00191213,0.00500089,-0.00427909,9.79718
59.21,0.00333869,0.00301744,-0.00780152,-0.000728389,-0.00242038,9.7912
60.1,0.00137363,0.00182353,-0.00322868,-7.80616e-05,-0.0071908,9.80013
60.11,-0.00273714,0.00435356,0.00401108,0.00477264,-0.0039851,9.7917
60.12,-0.00930319,0.00552853,-0.000854621,0.00198447,-0.00703019,9.80463
60.13,-0.00416695,-0.00175896,-0.00601546,-0.00276568,-0.00566066,9.78875
60.14,-0.0024734,0.00365153,0.0020944,0.011607,-0.00336229,9.7995
60.15,-0.000871633,0.00462866,0.000369017,-0.00171495,-0.00851877,9.79262
60.16,0.000930191,0.00229084,-0.00797457,-0.00277029,0.00647704,9.79325
60.17,0.00102997,-0.00479953,0.00494449,0.00135669,3.70527e-05,9.7959
60.18,-0.00982755,-0.00026439,0.00527271,0.000209209,0.00382557,9.80326
60.19,-0.00258161,-0.00220479,-0.006844,-0.00182168,0.00329031,9.80036
60.2,-0.00806525,-0.00179325,0.00800331,-0.0039859,-0.0065606,9.79755
60.21,0.00573726,0.003883,-0.00627314,0.00471465,-7.61478e-05,9.80006
60.22,-0.000650608,0.00669248,-0.00495298,-0.000682188,0.00288177,9.79311
61.1,-0.00182256,0.0100848,0.0065087,0.00588623,0.00404463,9.8097
61.11,4.76491e-05,-0.00240652,-0.00109895,0.00221425,-0.00433077,9.79676
61.12,0.0012381,0.00487807,-0.00152059,-0.00096257,-0.000827565,9.8013
61.13,-0.000103836,0.00162627,0.00856922,-0.000467307,-0.00174027,9.7908
61.14,-0.00617751,0.000554398,0.00642653,0.00428631,0.0115541,9.78863
61.15,-0.00540642,-0.000722168,-0.00324831,-0.00690856,-0.00610667,9.79928
61.16,-0.00428265,0.00696501,-0.005653,-0.00252471,-0.00486283,9.80997
61.17,0.00500678,-0.0010893,-0.00449113,0.00641912,-0.00224759,9.80272
61.18,-0.000272825,0.00291309,0.00606332,-0.00512653,-0.000640797,9.79996
61.19,0.00265533,0.000732825,0.00498537,-0.00160706,-0.00683975,9.79889
61.2,-0.000535893,0.00402573,0.00149305,0.00416128,0.000397754,9.80047
61.21,-0.0067831,0.00175056,-0.00206059,-0.0109727,-0.00460174,9.80397
62.1,-0.0141532,0.000218935,-0.00538431,0.00142606,0.00226901,9.8073
62.11,-0.00383683,0.0106081,0.000285857,-0.00247778,-0.00657217,9.79128
62.12,-0.00663542,0.00191185,0.00088054,-0.00659856,0.00420608,9.79449
62.13,-0.00849321,0.00407087,0.0136298,0.00196161,-0.0031361,9.80332
62.14,-0.00111388,0.0066269,0.0094227,-0.00152554,-0.00172565,9.80799
62.15,-0.00455711,-0.00010681,-0.00309695,0.00275039,-0.00320767,9.8066
62.16,-0.00553994,0.0124355,-0.00170927,0.000131995,0.00685442,9.80556
62.17,-0.00124643,-0.00224827,-0.0110215,0.00033905,-0.00731688,9.80134
62.18,-0.00532734,0.00459383,-0.00994763,-0.00407668,0.00433198,9.80889
62.19,-0.00563939,0.00728242,0.00344793,0.00251703,-0.00160639,9.79768
62.2,-0.000146208,0.00563732,-8.41758e-05,-0.00632219,0.0023471,9.79586
62.21,-0.010285,0.0043685,0.00516079,0.00695222,0.00941903,9.80435
62.22,-0.000397365,0.00389716,0.00649725,0.00357916,0.00121808,9.79708
63.1,-0.00924914,0.00504233,0.00587205,0.00286036,0.00946345,9.80659
63.11,-0.00118768,-0.00566272,-0.00604259,-0.00221774,-0.00399797,9.80615
63.12,-0.00381075,0.00845049,0.00531292,-0.00346074,0.00837564,9.80021
63.13,-0.0142953,0.00409039,0.00259487,0.00426668,-0.00923719,9.8071
63.14,-0.00426042,0.0046096,-0.00314474,-0.0027136,0.00690771,9.79752
63.15,-0.00384929,0.000850451,0.00206143,-0.000913478,0.0015423,9.80022
63.16,-0.00245719,-0.00243784,-0.00204956,-0.00220833,0.00166897,9.79407
63.17,-0.00623847,0.0058475,-0.00109251,-0.00438361,-0.00803856,9.8005
63.18,0.00239242,0.0119051,-0.00142294,0.0015277,0.00156547,9.80406
63.19,0.0040549,-0.00974392,0.0133548,-0.00838897,0.00155114,9.80146
63.2,-0.00266311,0.0108772,0.000378816,0.00408356,0.00373176,9.80777
63.21,-0.00614821,0.00900339,0.00080408,-0.0021822,-0.00403085,9.79989
64.1,0.00078368,0.00563806,0.0132268,-0.0101512,9.42992e-05,9.80396
64.11,0.00152856,-0.00773911,-0.00513501,-0.0109451,-0.0117284,9.80154
64.12,3.42799e-05,0.00633299,-0.00043051,-0.00516386,0.00365681,9.80427
64.13,-0.00151013,0.0126726,-0.00520418,-0.0074887,0.000504847,9.79522
64.14,0.00564868,-0.00254953,0.00979483,4.82233e-05,0.00394948,9.80171
64.15,0.00836539,0.0131173,0.00818434,-0.00319137,-0.00170322,9.79945
64.16,-0.000969626,0.00053243,0.00427577,0.000166722,0.0028896,9.80398
64.17,-0.00365012,0.00254583,0.00231548,0.00316228,-0.00251684,9.80395
64.18,-0.00241027,0.00165293,0.00361957,-1.48191e-05,0.00201236,9.80343
64.19,-0.0079071,-0.00255528,-0.00306505,-0.00517695,-6.95506e-06,9.81199
64.2,-0.001198,0.00418883,-0.000312053,-0.00496692,0.00444927,9.80215
64.21,-0.00580721,0.000462907,0.00182539,-0.00096899,0.00414635,9.79905
64.22,-0.00475949,-0.00827177,0.00539903,-0.00275322,0.00054085,9.79173
64.23,-0.00890058,0.00418772,0.0104769,-0.00746484,-0.00510489,9.80382
65.1,-0.00899219,0.00910869,-0.00299188,-0.00769269,0.0033744,9.79934
65.11,0.00828362,-0.00120477,0.00238914,-0.00139171,0.00175478,9.79903
65.12,-0.00610746,-0.00138886,2.20352e-05,0.00234215,-0.001469,9.79703
65.13,-0.0017699,0.00105994,-0.00140955,0.000883383,0.00962009,9.79854
65.14,-0.0134864,0.010532,0.00281156,0.0100999,-0.00195558,9.80846
65.15,-0.00946574,-0.00149846,-0.00383126,-0.00863842,0.00963332,9.80468
65.16,-0.00441135,0.0138996,-0.00255643,-0.00342273,-0.000422827,9.79911
65.17,-0.00236941,-0.0040379,-0.00998124,-0.00230418,0.000214905,9.80236
65.18,-0.00230489,0.0103348,0.000133236,-0.00796596,0.00531456,9.80768
65.19,-0.00547247,0.00669566,-0.00122712,-0.00497759,-0.00231086,9.79796
65.2,-0.0121028,-0.00216119,0.00222291,-0.00181909,0.00497818,9.80087
65.21,0.00742045,0.00212688,-0.0058879,0.00551938,0.00425294,9.79988
66.1,-0.00775957,-0.000655118,0.00257684,-0.00195605,-0.00255538,9.79931
66.11,0.000552444,0.00347115,0.00224298,-0.00542944,0.00117831,9.79705
66.12,-0.000955349,5.82992e-05,0.00163658,8.77112e-05,-0.00372215,9.80407
66.13,-0.0133045,0.00881946,0.00313185,-0.00693726,-0.000801667,9.80355
66.14,-0.0064442,0.0035488,-7.59979e-05,0.0048681,0.00371972,9.80944
66.15,-0.00657491,0.00667916,5.60482e-06,0.000991097,-0.00471604,9.79667
66.16,-0.0024004,0.00187332,0.0122727,0.00233013,0.000147655,9.80364
66.17,-0.00346908,0.00619137,0.00435794,-0.0100093,0.00462583,9.80734
66.18,0.00370968,0.00577147,-0.00526664,-0.00165805,0.000919099,9.80215
66.19,0.00142127,0.0108158,-0.00734087,-0.00343108,-0.00137198,9.80558
66.2,-0.00170559,0.00252751,0.00984821,0.000600577,-0.00228377,9.79581
66.21,-0.00446064,-0.00976947,0.00212035,-0.00351239,-0.0032187,9.79579
66.22,0.00086352,0.00780447,0.00121795,-0.00750597,0.00397028,9.80358
66.23,-0.0055745,0.00144794,0.00464403,0.00365842,0.00795625,9.79948
67.1,-0.00792795,0.00974904,0.000882363,0.00348903,-0.00214503,9.80528
67.11,-0.0046865,0.00375422,-0.00176053,0.00393731,0.00525241,9.80525
67.12,-0.00640483,0.00359595,-0.000329227,-4.93357e-05,0.00449832,9.80944
67.13,-0.00834798,0.0100707,-0.00380763,0.00700356,0.000786835,9.7992
67.14,-0.00399682,-0.000523321,0.00273212,-0.000503908,0.00726304,9.80502
67.15,-0.00450788,-0.00696548,0.00320201,0.00384788,-0.00284857,9.80469
67.16,0.00332416,-0.000227545,-0.000553076,-0.00286636,-0.00127119,9.79935
67.17,0.00216133,-0.000527223,-0.00305824,0.00341747,0.000841857,9.79587
67.18,0.00200374,0.00826237,0.00289638,0.00504924,-0.00105011,9.79759
67.19,0.00720267,-0.00424322,0.00114812,-0.00119809,-0.0108455,9.79626
67.2,0.000119256,0.00209906,0.00317754,-0.000284046,-0.00557499,9.79918
68.1,-0.0109823,0.00629625,0.00666987,-0.00016838,0.0142314,9.79457
68.11,0.00416112,0.00415958,0.00533771,-0.00640872,0.00635108,9.799
68.12,-0.00933578,0.0073726,0.00299019,-0.00260056,0.00626071,9.79302
68.13,-0.0105051,0.0128711,-0.00682356,-0.0017263,0.00245761,9.8113
68.14,-0.00999179,0.0119721,0.002413,-0.00257784,0.00367232,9.80084
68.15,-0.0101206,-0.00354444,0.00254097,-0.000338732,-0.00495998,9.80228
68.16,-0.00678506,-0.00796112,0.00892807,0.00522671,-0.00554179,9.79609
68.17,-0.000652595,0.00338499,-0.00313541,-0.000425392,-0.00208208,9.80415
68.18,0.00664762,0.0140558,0.00327122,-0.000713003,-0.00700708,9.8064
68.19,0.00425185,0.00119081,-0.00525417,0.000826639,0.00505946,9.80455
68.2,-0.0120548,-0.00251807,0.0154391,-0.00469859,0.0105589,9.79956
68.21,-0.00397496,0.000222188,0.000459975,-0.00451402,0.00494839,9.81395
68.22,-0.00164198,-0.00282956,0.00553137,-0.00249638,-0.00486915,9.7986
69.1,-0.00144989,-0.000151366,0.000681564,0.00766188,0.00380347,9.80267
69.11,-0.00193044,-0.01085,-0.00545191,0.00299851,-0.00358537,9.79728
69.12,-0.00651272,0.0125035,-0.00217692,0.00862006,-0.00216754,9.81206
69.13,0.00383862,-1.29896e-05,0.00200564,-0.00610517,0.00293443,9.79513
69.14,-0.0137956,-0.0067597,-0.00306763,0.0022359,-0.00893843,9.79686
69.15,-0.0030098,-0.00109638,0.0105709,0.0118377,-0.00449455,9.79077
69.16,-0.00455042,0.00569714,0.00479587,-0.00425057,0.00378845,9.80331
69.17,-0.00309025,0.00332201,0.00471263,0.00638218,-0.00249854,9.80393
69.18,-0.00353627,0.0061759,-0.00663952,-0.0098461,0.00334619,9.80104
69.19,-0.0145895,-0.00127524,0.00110398,0.00677558,-0.00912159,9.79518
69.2,0.000166463,0.00126362,0.00511235,-0.00118693,0.00836722,9.80768
69.21,-0.00167852,0.00106074,-0.010352,-0.00357562,0.00224248,9.80265
70.1,-0.00952563,0.00623166,-0.00012548,0.00235209,-0.000991456,9.80405
70.11,-0.00751078,0.00398805,-0.00725666,-0.00482486,0.00675591,9.80116
70.12,0.00132781,0.00574602,0.00553737,0.00632265,-0.00569994,9.79897
70.13,-0.00382818,0.00169695,0.00178202,0.00648747,0.00230545,9.79857
70.14,-0.00730449,0.00164486,0.0154831,-0.00806383,-0.000908041,9.80629
70.15,-0.00695007,0.0104197,0.00627942,-0.00896722,0.00184102,9.80242
70.16,-0.00864476,-0.00461104,0.00747758,0.00543894,0.00292004,9.79927
70.17,-0.00834384,0.00325998,0.00539324,-0.000250564,0.00122757,9.79402
70.18,-0.00139758,-0.00281691,0.00830309,0.00257479,-0.000567459,9.79702
70.19,0.00472162,0.00371698,0.00627015,0.00181733,-0.00948514,9.80521
70.2,0.00144347,0.00670248,0.00372065,-0.0105542,-0.00106357,9.80681
70.21,-0.00608592,0.00521319,0.00684165,0.000720921,0.00131762,9.8023
